,Name,Publisher,Description,Total Episodes,URL
25,پادکست صحنه جرم | Crime Scene Podcast,Mohammad,A Persian Podcast that tellings stories based on police reports and local evidence.,43,https://open.spotify.com/show/47ddqltLzOu9GQj32hMb1W
26,Radio Marz | پادکست فارسی رادیو مرز,Marzie,روایت آدم‌ها از موضوعاتی که بین آنها و دیگران فاصله می‌اندازد,60,https://open.spotify.com/show/4bAv17gLvjYWhZ12dD1Nl7
27,Ravi | پادکست فارسی راوی,arash kaviani,ما روایت گر قصه زندگی افرادی هستیم که یک چالشی توی زندگیشون باعث شده قصه زندگیشون شنیدنی تر بشه. قصه های هر اپیزود کاملا جدا از اپیزود های دیگه هستش مگر اینکه اپیزود سریالی باشه. پس با خیال راحت از هر قصه ای خواستید شروع کنید.ما تلاش میکنیم هر ماه با یک اپیزود جدید مهمون گوش هاتون باشیم.#قصه زندگی#فارسی#قصه واقعی#زندگی واقعی#زندگی#ایرانی Hosted on Acast. See acast.com/privacy for more information.,44,https://open.spotify.com/show/6YpWbAA0PL9A3jEF3jDDct
28,راوکست | Ravcast,ایمان نژاداحد,تاریخ فقط وقایع را ثبت می کند، اما داستانها حقایق را من ایمان نژاداحد، در هر قسمت از راوکست داستان یک رویداد واقعی و مهم را برای شما روایت میکنم,68,https://open.spotify.com/show/3LbyQljKIQfgxvEKxuutrK
29,کتاب و نمایش صوتی داستانهای مشهور  Listen & Relax Audio Books,Savara,یه جای راحت و امن که کتاب صوتی و نمایش گوش بدی و آروم بشی. گوشت رو بسپار به صداها و ازاین دنیای پر هیاهو واسه چند دقیقه هم که شده رها شو. فردا یک روز دیگه است و حالت حتی شده یه کم بهتر میشه  این پادکست اسپانسری نداره پس اگر داستان ها رو دوست داری به بقیه هم پیشنهاد بده و روی شبکه های اجتماعی به اشتراک بگذار,261,https://open.spotify.com/show/1gTQKRJRnboec3P2rVIzYV
30,meditation podcast | پادكست مراقبه ي فارسي مدیتیشن پادکست,meditation podcast,در هر اپیزود مدیتیشن پادکست، مدیتیشنی برای کمک به آرامش عمیق، زیستن در حال و جریان آرام تر زندگی ارائه می دهیم. برای شما ذهنی آرام و قلبی سرشار از عشق آرزومندیم.,111,https://open.spotify.com/show/2KqzlJNguHFSjx73jR0JAv
31,پادکست ترجمه صوتی قرآن - مسعود ریاعی - masoud riaei,nimac,ترجمه صوتی قرآن مسعود ریاعی  این پادکست غیر رسمی بوده و برای استفاده راحت خودمون ساخته شده,121,https://open.spotify.com/show/0RGEVVuTuaNRYtg1cVYIEk
32,داستان های کوتاه فارسی,Yas Omidvar,داستان های شنیدنی و جالب,44,https://open.spotify.com/show/6ptnmK894E3Ny5UTjB4JsD
33,طنزپردازی | tanzpardazi,tanzpardazi | طنزپردازی,دوشنبه ها ، یه در میون هستیم.  طنز ، خلق و خو نیست  گونه ای جهان بینی است  ”Humor is not a mood but a way of looking at the world”  Ludwig Wittgenstein,81,https://open.spotify.com/show/1X0d6RimkYPO1ptoaO7nEz
34,پادکست بوم,Mehdi Abbasi,پادکست فارسی تاریخ فلسفه Hosted on Acast. See acast.com/privacy for more information.,45,https://open.spotify.com/show/3a6TjdLquDQvSXtVXy7oXs
35,خواب کست,khabcast.com,"خوابکست (خواب کَست) یک پادکست خواب است که به شما کمک می کند راحت تر بخوابید.  داستان های آرامش بخش، مدیتیشن های خواب، ریلکسیشن و تصویر سازی ذهنی، روش های موثری هستند که به شما کمک می کنند یک خواب آرام و راحت را تجربه کنید.  در تهیه برنامه های خواب کست از اصول علم روانشناسی و یافته های جدید درباره مغز و اعصاب استفاده می شود.   Sleep stories, sleep meditations, and sleep relaxations are what we're passionate about!  The word ""Khab"" means ""sleep"" in Persian, and Khabcast (Sleepcast) helps Persian speakers sleep better.",5,https://open.spotify.com/show/7rogQkP2t2mE8XoZ81MvFJ
36,owrsi | پادکست اورسی,Owrsi,در پادکست اورسی به دنبال جوهر وجودی زندگی هستیم Hosted on Acast. See acast.com/privacy for more information.,30,https://open.spotify.com/show/5G5S9nV9WaMVbsJhU2FHys
37,پادکست فارسی واهمه | vaheme,Vahid Hasani,واهمه: واقعیت ترسناک‌تر از تخیل  در هر قسمت از این پادکست یک ماجرا یا واقعه ترسناک یا عجیب در دنیای واقعی را روایت می‌کنم,22,https://open.spotify.com/show/0k2QmYHVaMh7GOrc09G2vJ
38,ShabNeshini | پادکست شب نشینی,hamun darvish,شب که میشه دور هم میشینیم و گپ می‌زنیم‌، تمرکز اصلی پادکست شب نشینی ، موسیقی ایرانیه !  ما اولین پادکست فارسی هستیم که تاپ تن های مختلف در مورد موسیقی میسازیم ، البته با سبک خودمون,28,https://open.spotify.com/show/6SmzBG1LV4yNshqZ9WZGaP
39,کاتبک | پادکست تخصصی دنیای فوتبال,کاتبک| پادکست تخصصی فوتبال اروپا,پادکست کاتبک به بررسی رخدادهای مهم دنیای فوتبال می‌پردازد,153,https://open.spotify.com/show/6pqiu0ZGcPxuSndzbYImM0
40,On podcast پادکست آن,mersen,در هر اپیزود پادکست آن، داستان واقعی آدمها رو تعریف می‌کنیم تا سعی کنیم خودمون رو جاشون بذاریم.  اینجا بیشتر بشنوید، دانلود و دنبال کنید: https://zil.ink/onpodcast,42,https://open.spotify.com/show/18dEbxRMhmCOSBLBzmjhiy
41,Naaji /پادکست فارسی ناجی,Pari,در پادکست ناجی:  معروف ترین کتابها و متدهای معتبر دنیا در زمینه خودشناسی،  توسعه فردي و زندگی بهتر ، رو به زبان ساده بازگو میکنیم.  و محور گفتگو ها،  در جهت افزایش سطح آگاهی در زندگی و تجربه داشتنه حس بهتر به خودمون و هرآنچه در پیرامون ما، در گذر است.,38,https://open.spotify.com/show/235eiQ2PleezeJdpayrbJ2
42,پادکست جنایی مختومه,Kamyar Haghshenas,مختومه ، داستان کارآگاه غیر رسمی ، پلیس سابق ، و چالش های او در حل پرونده های مختلف.این پادکست برای افراد زیر ۱۸ سال توصیه نمی شود.,32,https://open.spotify.com/show/5b2HT2BRPzAt7BYtMYVbY3
43,مدرسه زندگی فارسی,Iman Fani,«اندیشه‌هایی ساده، کوتاه و عمیق تا جان تلخت خوش شود.»  ما با تکیه بر مطالعات وسیع میان‌رشته‌ای، محتوایی تولید می‌کنیم که به سرعت قابل پیاده کردن در کسب و کار و زندگی روزمره باشد و به زندگی معنا و زیبایی ببخشد.  در این راه از  ادبیات، فلسفه، روانشناسی، اقتصاد، تاریخ، پزشکی، سینما و دیگر علوم بهره می‌بریم، همه چیز را مورد پرسش قرار می‌دهیم و ارتباطها را پیدا می‌کنیم. از جمله فعالیتهای ما دوبله ویدیوهای مدرسه زندگی آلن دوباتن با ترجمه دکتر ایمان فانی و مرور ویدیوییِ کتابهای مفید است. برای اطلاع از ویدیوهای جدید انتشار یافته در یوتیوب، تلگرام و اینستاگرام ما را دنبال کنید. برای دسترسی به مطالب دسته بندی شده به وبسایت ما مراجعه کنید.  https://www.youtube.com/imanfani https://www.t.me/dr_iman_fani https://www.instagram.com/dr_iman_fani https://imanfani.com  برخی منابع : https://theschooloflife.com https://thebookoflife.org https://omeleto.com https://thecrashcourse.com و صدها کتاب و مقالات ویدیویی,321,https://open.spotify.com/show/6EqB5DUAQMgnpo1llqtcDt
44,ketabgard | پادکست فارسی کتابگرد,Ketabgard کتابگرد,به نظرم زندگی هر آدمی مثل یه کتابه که می‌شه خوندش. توی این پادکست قصه‌ٔ زندگیِ آدم‌ها رو می‌شنویم و سری به دنیای کتاب‌هاشون می‌زنیم.  امیدوارم آشنایی با این زندگی‌ها و کتاب‌ها، بتونه به ما توی شناخت بهترِ خودمون و جهان اطرافمون کمک کنه.  ایمیل : ketabgardpodcast@gmail.com کانال تلگرام  @ketabgardp اینستاگرام کتابگرد:  ketabgardpodcast توییتر:@ketabgardp,82,https://open.spotify.com/show/6SUThOgKG95EwWFjcfkKVh
45,Chizcast | چیزکست,Arshiya Attari,روایت ساده‌ی تاریخ چیزها,56,https://open.spotify.com/show/4wA3YUtSbieNIb1Rp4jFe4
46,کتاب صوتی هنر ظریف بی خیالی,مارک منسون,کلید زندگی خوب، این نیست که به چیزهای بیشتر و بیشتری اهمیت بدهید؛ بلکه باید به چیزهای کمتری اهمیت بدهید، و تنها چیزهایی را مد نظر قرار دهید که حقیقی، فوری و مهم هستند.  … یک واقعیت پنهان در زندگی هست؛ این‌که چیزی به نام بی‌خیالی وجود ندارد. شما باید به چیزی اهمیت بدهید. توجه به چیزهای مختلف و اهمیت دادن به مسائل، بخشی از جسم و بیولوژیِ ماست.  مسئله این است که به چه چیزهایی اهمیت بدهیم، و چگونه به چیز‌هایی که هیچ اهمیتی ندارند، اهمیت ندهیم.  … پختگی، زمانی رخ می‌دهد که فرد می‌آموزد تنها به چیزهایی اهمیت بدهد که ارزشمند هستند.,11,https://open.spotify.com/show/4pyVb2PVDg73TUyLxEmbGb
